5.915515643455759864e-01,-6.356580212981914890e-01,-5.665116307216617741e+00,3.796667470193908045e+00
1.234170876710596332e-01,2.498312923368881666e-01,9.350809162682992337e+00,-1.480052214882775719e+00
-2.683877330993760246e-01,1.812172789183310595e-01,9.726838397158193317e+00,4.010276177808941078e+00
9.054118484569719794e-01,9.775934074916148298e-02,1.103827410178272572e+00,-2.772209285925624656e+00
6.580339612611829647e-01,-6.095344287945421158e-01,2.381895532545392768e-01,5.129802376185304880e+00
-3.324159505866015607e-01,1.750210787574277838e-01,-3.521130619443296084e+00,-5.894939316336083479e+00
-3.685970595313423637e-01,-2.241176663776442979e-01,-9.084164041739111184e-01,-9.799634278811824473e+00
-6.459214614891022332e-01,5.555752775109945585e-01,6.309411754560407815e-01,8.833759761116295905e+00
-5.172242216166078599e-01,4.252709267716492381e-01,3.932975428625582026e+00,8.470404279242567114e+00
1.614944703449050500e-02,9.259084397179997428e-01,8.677614774711489787e+00,9.759457826602824682e+00
7.535055146651432612e-01,-1.921534973381453515e-01,2.398688825982260298e+00,-2.052950313148006689e+00
-5.813295158392011164e-01,-3.408413739222799776e-01,-4.216245478545285863e+00,-9.796806778341135669e+00
6.152384330893339026e-01,-4.869660033199350035e-01,-7.296275191469028698e+00,5.594255915485391029e+00
-6.138338018453628475e-01,-4.613191782835077692e-01,-7.856098148224637256e+00,-9.749279342052876274e+00
1.518698483874456606e-01,-2.379075197222211280e-01,3.338197977551530471e+00,3.890301209133948834e+00
7.992865820818253475e-01,-2.652039633293270526e-01,9.264151604312171884e+00,-4.387785177441290152e+00
7.081854451713214260e-01,-8.746022511493527496e-01,-6.435152440071647106e+00,-9.506848203892756644e+00
-1.858568757899439206e-01,6.142958066198815903e-01,8.251216865685730539e+00,-1.604226196228437873e+00
-7.585771627841340070e-01,5.002485263053191300e-01,7.164359178211114454e+00,-8.387366091749912655e+00
8.532367501293802725e-02,-9.642456272685686613e-01,3.827202358500887414e+00,-1.641206853712942948e+00
7.890311567258487813e-01,9.596739190737955116e-01,-9.738493684239257320e+00,-1.820789312898850820e+00
-3.212499801320314319e-01,5.548336300632963347e-01,8.615867512917041893e+00,-7.431583929667819000e+00
-8.911574733542619864e-01,7.411101359475820161e-01,-1.606376391152480210e+00,-8.304513030858196032e+00
-5.217608896006431518e-01,-6.020775528144823863e-01,-3.817332077727559891e-01,-6.350800313710976752e+00
-9.215264012723962672e-01,-1.980526333578593867e-01,-1.174555834679944510e+00,-9.902303106283955714e+00
-8.316082291103286117e-01,-5.056876389866515886e-02,5.359817360305550338e+00,8.670927310269977539e+00
8.763599154514367662e-02,-1.895924386267693329e-01,-7.149162582351440420e+00,-9.870107422360668181e+00
-8.292503694952049198e-01,-3.799855392992377290e-01,-4.770486384811807312e-01,-6.756183515486595681e+00
-3.760641281593450902e-01,-2.105551438511781281e-01,-2.453014097163890739e+00,9.979414886225265846e+00
9.077120542377745682e-01,-5.632134469524625597e-01,8.398771106960403188e-01,5.390637133895133104e+00
-5.025674911685864554e-01,-5.854464658618814266e-01,3.370802446565727806e+00,-1.390237402558304192e+00
-5.654081235875556555e-01,-2.400439277708406038e-01,8.599390682717292123e+00,-5.453489627815836238e-01
3.331862322886216532e-01,7.209132619166014333e-01,-5.930464503559864653e+00,9.536180475426473180e+00
5.325788275354692569e-01,2.764003236027507970e-01,6.059783546511283703e-01,9.659277679486832469e+00
-5.645525760120913006e-01,-4.882043609269524076e-01,5.655091457919461106e+00,-7.133645502514039727e+00
-1.472765075997701789e-01,-4.898758346557370302e-01,-3.673390222816140138e+00,-8.114397459274428570e+00
3.438578220611376857e-02,4.484483342788321281e-01,-6.817291297927631888e+00,-8.022742674347224323e+00
-6.307128502366861067e-01,3.699893259581599203e-01,-4.836529008728575718e+00,-7.644442603200516828e+00
-1.901021835108505087e-01,-8.189409031108307868e-01,-1.344827570950519302e+00,-6.834092127147959772e+00
-5.743781000912133727e-01,4.439361119154969781e-01,-9.130101369102177955e+00,7.169740262642841699e+00
-3.108463027102681409e-02,-6.978820340875735440e-01,8.150135147258449564e+00,3.481681511638918369e+00
8.174030458779950603e-01,7.338750963717184383e-01,-8.823588487753166731e+00,7.298284045456910007e+00
1.005889456613398014e-01,1.424192799691135214e-01,6.288052587513263347e+00,1.484364082437758248e-01
-8.386811222554801937e-02,-1.682326302073715585e-01,6.176976485463974598e+00,-2.167989495423222834e+00
5.934861293374387170e-01,-1.232952096935400199e-01,-2.346822307975903854e+00,8.645156098340478934e+00
7.514249613291226204e-01,-4.830451683987706524e-01,2.767167914735786383e+00,5.960724152159214029e+00
2.896175593370808876e-02,-9.882470635181905827e-02,3.819439453200210721e+00,9.769353938849040020e+00
-3.257889234012383284e-01,-4.108958900048442775e-01,-7.759399005206413236e+00,-5.339110964025235440e+00
-8.586495485318721421e-01,6.193281119819473712e-01,5.464588705529351387e+00,9.933929372625714294e+00
9.587836294164724382e-01,8.283535696250023950e-01,1.629278460235372705e+00,-8.862599046535926561e+00
8.769697626484496134e-02,-7.477643925486625598e-01,5.773794112146928725e+00,-9.481579189466044610e+00
-3.941373735849860171e-01,-9.913084788819122029e-01,9.559680609172765742e+00,9.874930205614155909e+00
-1.100959807479757746e-01,8.627742287014408262e-01,-6.356632515915414672e-01,-8.922714257155696771e+00
-1.149077591094724848e-01,-8.504277032925333657e-01,2.397646986552700810e+00,-8.673597603704990888e+00
-6.515239532124152966e-01,-1.404467871658292566e-01,4.223965393813758240e+00,9.100314224752196424e+00
7.201459666524736569e-01,6.158245157994408636e-01,-9.530678679981498647e+00,6.505175195519702136e+00
-9.989791543624491066e-01,3.154161512974080761e-01,3.115664908089158303e+00,-8.949713854225707976e+00
3.836706919728634091e-01,-2.786873062465748951e-01,-9.149125496465693175e-01,-9.525073670253728864e+00
-1.010318981274522798e-01,2.009336788901736615e-01,1.315393967586953039e+00,4.909958497950225542e+00
8.007148165426314357e-02,5.341921704615260058e-01,6.962671375646930727e+00,8.824179583619983447e+00
9.447999917705636186e-01,-6.130179380656652910e-02,9.436606643683880691e+00,-4.687381245648272743e-01
-8.492570112459585374e-01,3.770015547058456207e-01,-8.454118059737163904e+00,-3.751049389119529565e+00
-1.165822187125298282e-01,7.287967068404954674e-01,3.273546130969215540e+00,-1.910967934382381772e+00
7.756437188221410040e-02,5.177779742886932102e-01,-6.280298999838660023e+00,2.252397162660135344e+00
2.452619719760404937e-01,3.154254524800537141e-02,3.260081805871205773e+00,2.815704322147699834e+00
-9.742143679980328486e-01,-2.917353729236473736e-01,-7.379935330977829722e+00,7.551817109400475125e+00
5.679120635997367827e-01,9.923440529369096375e-01,-8.728974205049169655e+00,-3.862680220114913521e+00
-4.758781669077143395e-01,-7.967092596185143538e-01,-6.481408978330414072e-01,-8.929345680140327701e+00
8.219195156682099768e-01,-8.424986235137654766e-01,3.178530932101077511e+00,9.954819693906109990e+00
-4.833795141067145362e-01,-4.194974063792595853e-01,9.554936298762267910e+00,-7.880999262829641694e+00
-9.916289797825719177e-01,-2.638215708923161706e-01,3.343442903740536210e+00,-9.932746782444489497e+00
3.350107359378091676e-01,1.859018158417020672e-01,4.114000527488343550e+00,8.632163336200299852e+00
9.762164146658114383e-02,1.960245574422005976e-01,-2.293132310333976243e+00,9.921123179941112369e+00
-1.686020024284895502e-01,-3.718946744729092480e-01,-2.634685989800198413e+00,8.682029441196274178e+00
5.890198094600100909e-01,9.489121700904172840e-01,-2.199206450688027559e+00,7.971461028794438519e+00
-1.475322625837915957e-01,-3.845964567282698088e-01,-1.427465719713618242e+00,-3.020332124975151356e+00
4.063874165439040897e-01,2.673825826471671885e-01,4.269381957873878974e+00,5.650928213120540278e+00
-9.597090193946968828e-01,-9.585976191170058058e-01,6.770510239821430076e+00,5.823940646008123778e+00
-7.150602662849629976e-01,3.869214176613073874e-01,-2.737612394374733249e+00,9.943733791538814870e+00
-6.441146100927541696e-02,-7.071753787660846058e-01,-7.235127772546594116e+00,-8.499600020696060909e+00
-8.168275976943615291e-01,-1.426902198925728005e-01,-3.899780176744083171e+00,1.226334340588841609e+00
2.440429876240512996e-02,2.988002175677060279e-01,-6.566024053486234635e-01,-9.663392659137208796e+00
-8.179859239943354510e-01,-6.551167740828729436e-01,5.004973102190835021e+00,9.180996044869990769e+00
-6.363239155295998817e-01,-2.529619636354623058e-01,3.577666687708820348e+00,5.218374440272439685e-01
-5.388552402603830060e-03,-8.741972490058402823e-01,6.185047270250709772e+00,-9.409374295647308983e+00
-9.146704733964261536e-01,5.943442454777569939e-01,-7.940120501120288665e+00,9.890342437709243484e+00
-7.995562454161317945e-01,-1.601839947645762319e-01,-2.579971507186304969e+00,8.332791857547034553e+00
1.730974293309830436e-01,2.252736474080307971e-03,-4.844721498023025319e+00,2.858154904140920216e+00
6.218673364093718625e-01,7.532138472784351002e-01,-5.835507565012976627e+00,2.212146411389875666e+00
7.683939908540187158e-01,4.165556129869252278e-01,-7.071272342791418808e+00,6.842649251903742069e+00
-8.556906551316247889e-01,-9.122566359122015189e-01,-8.006468555429202993e+00,2.420322687138467987e+00
-1.673827039390500815e-01,2.802990385902157655e-01,-9.126158205564591341e+00,6.194875279462406681e+00
-1.321042711994757646e-01,9.088418360241112826e-01,7.391307077621476651e+00,-1.810534062146220258e+00
-5.140565935266645514e-01,-3.001076862559104441e-01,6.165684377749855116e+00,-8.639953189593709837e+00
8.917790889293846224e-01,-1.748851295568254471e-01,8.059434604946986269e+00,-6.421362367384165992e+00
6.649137464614187643e-01,-5.529761338816088223e-01,9.795481798545029761e+00,-4.731822557701189425e+00
2.407920507735665794e-01,4.868014286744799524e-01,3.027669750400491466e+00,-2.666303344186911950e+00
-8.937172858138442422e-02,-3.083337269051495966e-01,-8.947190959131194887e-01,-9.771970875635849652e+00
-3.486846076152554375e-01,5.406393365696329223e-01,3.871721224185012744e+00,9.066768251795966904e+00
-9.702657253294473261e-01,3.598176486594051315e-01,1.519571026415320603e+00,8.548001675548270839e+00
-4.362022456576619689e-02,-7.728541880510202411e-01,3.275501044785700699e+00,-2.951297447635699456e+00
-8.326145016141328625e-02,5.321866236205412548e-01,-2.174404742616489195e+00,8.998098743304963065e+00
9.451884817150957296e-02,-9.891334978426971070e-01,-7.828873962294682798e+00,3.518337848448886973e+00
9.619640793960830827e-01,3.988559132717544031e-01,4.413694385123722697e+00,5.647893132176071695e+00
5.655090465490515417e-01,-4.381055184564470739e-01,7.340926957655334206e+00,-2.900884330599784011e+00
9.310514361220680879e-01,-2.446622573676708878e-01,-5.857329211690238679e-01,-9.470959495324752453e+00
-6.865694566385056596e-01,5.827926776694822841e-01,-1.553921046988193666e+00,-5.245256564822962986e+00
5.271974412601374560e-01,6.179068381354764217e-01,9.989985046487497300e-01,8.713182617069492153e+00
8.517545925773082338e-01,3.785631267427458369e-02,-4.992027801064193859e+00,-9.933324684862560261e+00
9.774528730492859641e-01,7.131393373969552307e-01,-1.497186367611561764e+00,9.192313326037442778e+00
-1.383043628829794258e-03,-1.284628576482482742e-02,-4.202114623564487950e+00,-8.523951074253144355e+00
1.510249171875444052e-01,9.998017610307607939e-02,-8.040438041751391651e+00,3.896535811954822126e+00
-7.643964291373170905e-01,8.600870196584629035e-01,7.851546542898429237e+00,-9.850893800800758271e+00
-5.837967598772360045e-01,2.896670060288797366e-02,-3.590926933181974867e+00,-2.481556513791248086e+00
2.955866150402091108e-01,-3.025347739830241967e-01,-9.699547959203997038e+00,-6.908775682854354727e+00
2.561327384462139811e-01,3.422067121504248632e-01,9.476678684403594843e+00,1.981603803978496670e+00
-8.611316232110077795e-01,1.479882447050164807e-01,-2.920710711519576286e+00,9.688860916055073602e+00
9.749632643712040636e-01,-3.525185839009501443e-01,-7.679315964715485165e+00,-9.502394777660962077e+00
-5.085993591963511307e-01,-6.822252263057497768e-01,-6.431200040713143551e+00,9.249374678461441235e+00
8.747747938380576738e-01,8.290119566417941677e-02,5.965362311565105102e+00,-9.436654911546154878e+00
-1.517690650460752355e-01,5.496434041828057726e-01,-7.356883626306758295e+00,-9.763872425107578579e+00
3.953598901780479569e-01,8.661225526135942765e-01,7.132891184691523279e-01,9.581830611849508017e+00
-2.311897749467362040e-01,-7.569525796402996054e-01,5.742521363692796754e+00,-8.784496168262856841e+00
-5.079055170573831823e-02,-4.467409253096363830e-01,9.158418437931317158e-01,9.707194733636436368e+00
2.244512165788359326e-01,8.120627945238165779e-01,2.006258634399898710e+00,-4.556394485373369996e+00
7.527795548308917617e-01,-1.040442206390079782e-01,3.428522740894033305e+00,6.771722759696990224e+00
4.639208447987335227e-01,-9.729096143624427206e-01,9.295010302231318633e+00,4.188705701434031203e-02
6.358038152016700639e-01,8.963959190808312716e-01,1.006843098489047961e+00,9.089454409856644546e+00
8.113978099179930403e-01,-1.946590562453072160e-01,7.976127632776584875e+00,4.012233171560544598e+00
-1.581395153887978910e-01,6.609188791540818730e-01,3.977689081458519738e+00,9.588730627829463060e+00
-7.885214193817196016e-01,-2.820784525110986429e-01,-8.956194635762688705e-01,-9.916289500405399693e+00
6.320345599754488841e-01,-8.286260342527265177e-01,-5.122718420628952884e+00,9.048851709506914531e+00
-5.245944988464235070e-01,-9.847895600014746620e-01,5.080321870697657616e+00,8.343111034433739803e+00
-3.408743415162882595e-01,-3.845926555771785882e-01,-2.034668982921461478e+00,7.355747869385844240e+00
-3.890586282612831237e-01,-9.933958276100252061e-01,8.182597013311184497e+00,-3.338653390939226639e+00
-7.612411485261179056e-01,5.521646799079324985e-01,5.033758746844000598e+00,9.827724370021408973e+00
6.720843674919330102e-01,-3.876297590801605075e-01,4.201329512812534972e+00,-4.084429992961523759e+00
-2.260362210511865921e-01,-7.932662802136998259e-01,2.084483436601409778e-01,3.658782463927972906e+00
-3.894499938113098469e-01,9.473862235064816062e-01,-6.485979997519965679e+00,6.694096391844555072e+00
6.679997150486176594e-01,1.492430570482237151e-01,8.803391903868263313e+00,9.710125104221242864e+00
-6.498160557739462995e-01,-5.725579706790040468e-01,-7.693464265884935038e+00,-5.351445529786507116e+00
2.152790547885352623e-02,1.748550174028373760e-01,1.208781690795930785e+00,6.628226198945155190e+00
-8.305457477230171470e-02,-3.435851784864354386e-01,4.847678475801256326e+00,-2.319317318931302552e+00
6.643380569325363361e-02,4.779122473455370557e-01,3.782529427712319148e+00,9.264049820974273430e+00
6.010959461184781638e-01,-7.059431872951815734e-02,-6.327020671201266211e+00,-9.986704361426795629e+00
-4.548754985921377170e-01,-9.508792821621077085e-01,9.418219022610024638e+00,9.667264505448230238e+00
4.768453994124084439e-01,-9.879101082778409815e-01,3.389398421345312329e+00,-5.698433556523728072e+00
3.029439963044227024e-01,-8.150115929840036078e-01,-1.119158269528250926e+00,-8.955544972500469214e+00
5.397455697888966508e-01,-9.653520828406660925e-01,-3.268983878676978705e+00,4.866488452050253599e+00
3.237544941567958023e-01,-2.177412991025970967e-01,-8.014563892229141118e+00,5.553633536563735262e+00
-2.978389916278021410e-01,2.183658762792342056e-01,4.179515606599874644e+00,9.244067410949929453e+00
-1.257573764579302811e-01,1.470343106979841163e-01,-5.591034757716131232e+00,9.848862915300779619e+00
6.646566958629027688e-01,8.534275377888700387e-01,-1.696221027426503269e+00,3.888406107309273274e+00
3.286083520048785900e-01,-9.593314692073284800e-01,5.810127259883500983e+00,-1.134017171354713582e+00
-7.004747795216625939e-01,2.692282662009850558e-01,-3.695965497502752939e+00,-2.404021390439886330e-01
8.587748342493863873e-01,-6.058758354971918170e-01,2.503918081033004839e+00,6.968771115116018322e+00
-6.116602056997149095e-01,4.610336702018495991e-01,5.407365076142919946e+00,-1.615105091394038350e+00
1.555436029148695720e-01,1.261885496836046006e-01,1.889898825356510770e+00,-6.012710372111600421e+00
9.314450989299878358e-01,5.024157222510350351e-01,8.811475226648916248e+00,-2.793920013809970126e-01
-6.238970158260390697e-01,5.881979543736604032e-01,7.777017081758369699e+00,7.512951562363011426e+00
9.424216283387154558e-01,2.798963113362600286e-01,4.777169149135794157e+00,-8.719074458738996780e-01
2.155978742144815108e-02,-3.815976312473039478e-01,5.238060245003168802e-01,8.634520962251462706e+00
-1.690951717869626503e-01,2.244965571339507804e-01,6.288984847794424127e+00,-2.671680358195869243e-01
3.191995972534178438e-01,-6.474221674336602117e-01,-5.828223853765668316e+00,9.397126612369691046e+00
-5.522104306799469065e-02,4.065355161986734522e-01,-5.365812493172263942e+00,9.434302059028023990e+00
4.072331373288056167e-01,-4.268776671729659355e-01,-9.484248767409075853e+00,-5.847357410787742182e+00
-7.867853968780496032e-01,5.566797445901925379e-01,-1.223440330060221015e+00,-9.407038000321321647e+00
-4.115436221046626653e-01,-7.567518839818152543e-01,9.981059479192154527e+00,-9.135275194957991118e+00
7.443624505397778979e-01,5.723132986272405631e-02,7.144450219164969695e+00,-7.916688052702060219e+00
7.684589553596818945e-01,7.091156793976247652e-01,8.548603960801102630e+00,8.638410156255732275e+00
-3.375942236719284839e-01,-5.282762878850890687e-01,4.021327352457717552e-01,6.986641999179524554e+00
-2.926121466774103119e-01,5.343450766261879092e-01,4.081676470477606955e+00,9.990701027065778561e+00
7.862135734614528193e-01,9.914383612285049274e-02,-3.302176481733924973e+00,-6.846843673679465780e+00
-9.112563493267156201e-01,6.110802107853441356e-01,-1.239190352629698566e+00,-9.865099758547000164e+00
3.619258161499694371e-01,-5.909317232193984637e-01,4.767166819523055210e+00,-5.326437536370517423e-01
8.744991894646669817e-01,-7.902673130180466465e-01,-6.464098556743533841e+00,8.353241759979233905e+00
-4.561028364484864817e-01,-1.849580932212024909e-01,-1.924590593593730858e+00,5.074710468785509576e+00
-6.290911148064233238e-01,-7.804698992112539813e-01,8.200757133354876771e+00,5.250673315729805779e+00
5.766570310512502129e-01,-7.498690160829446505e-01,7.108399487572132358e-01,9.941402244094271978e+00
9.683392094192699862e-01,-9.747732071656807218e-01,7.944174720494928010e+00,-7.288263683175840946e+00
8.393661142563029198e-01,-3.520753697343552702e-01,1.679696415669235776e+00,-9.999362210956228125e+00
3.639911525481689392e-01,1.537092264044128687e-01,-6.945026855034610591e+00,-9.955777560339530652e+00
-3.639110907514995219e-01,7.609687499324755411e-01,-3.798722927944995220e+00,-4.935995084327575277e+00
4.312554205254452988e-01,-3.918202427231156637e-01,4.771370473345815100e+00,-4.442165636892197789e+00
-8.547763261594865103e-01,-4.834563849617912190e-02,7.511441152505298646e+00,-8.585829212025220869e+00
-2.589352454313753604e-02,-4.580322680168342764e-01,5.122296849597152146e-01,8.485396687219775913e+00
4.815137942301828122e-01,5.455189366340509327e-01,9.300142103288742135e+00,4.263066732036542739e+00
6.164535624101041833e-01,-3.260868920181554387e-01,-3.543704205933702056e+00,-9.889405517885904828e+00
6.570593079725821628e-01,2.276900133990829023e-01,-2.275400768831989495e+00,8.355433741254053359e+00
-8.827320767181854322e-01,-9.597232318898174519e-01,-8.061450886140089978e+00,-4.756184055125606491e+00
6.314238162399450349e-01,3.734212832325931597e-01,6.148682212889589493e+00,9.903128152230944892e+00
-5.500949936565395770e-01,9.303234594855636086e-01,-5.915880010149225932e+00,-5.488996048905510960e+00
-7.593617748107532872e-01,-8.312441980169886779e-01,-3.516391844088850860e-01,-4.776121961007993910e+00
-2.872037834386984567e-01,1.004068399916466792e-01,-9.392728641146854685e+00,2.806559171471885161e+00
6.696600358414477316e-01,1.938704544956262321e-01,1.127415487766585400e+00,4.729684428551054864e+00
5.134641983271732713e-01,6.406893467442831280e-02,-2.167304656023045339e+00,9.979770282115053348e+00
-1.156097702102263369e-01,9.631745149655466243e-01,1.265512904492178237e+00,8.997258770084398449e+00
6.880931197983926051e-01,-1.698109064593511519e-01,-7.753195847196822754e+00,3.526585053424675653e+00
2.395464690783635220e-01,-2.421998599931025620e-01,-4.963362543597273913e+00,5.329695370945892741e+00
7.174369263826256837e-01,7.352819564895050064e-01,-9.168034257294017664e-01,-8.568953481235649150e+00
-6.250939499679766254e-01,3.472311085770281025e-01,8.289539462843748652e+00,8.335373408752154489e+00
-3.019428274832269832e-01,-3.621223979919279135e-01,-7.586749751305854161e+00,-7.212462123856902885e+00
2.561822394724404539e-01,-6.169254432092023954e-01,-9.776598108054272984e+00,-1.690057220909617630e+00
8.276695015232438113e-01,7.449903704358316059e-01,3.834011637192427102e+00,-5.587429337289742115e+00
-4.842845311452841361e-01,-5.226236070459284733e-01,5.621659679235690987e-01,8.639865684213404506e+00
1.354911918840715490e-01,-4.762730960852534778e-01,5.718836220721660979e+00,-9.523823461322523443e+00
9.033297017511765503e-02,2.213211931095537821e-01,-5.889647720761475469e+00,7.102099639965098632e+00
-2.882128455125387845e-01,-8.642117589654181309e-01,2.900804075440188257e+00,-9.692892086694131493e+00
9.846398368854103467e-02,-5.892827164147502739e-01,-1.363164135879820549e+00,-4.753208964396016256e+00
4.731243749858469183e-01,6.082638733781169371e-01,-1.672260588634337353e+00,2.730810078021495890e+00
-3.166824020068859102e-01,3.950683241170813709e-01,6.517605339726593172e+00,1.848036247266369392e+00
7.480121569471331888e-02,7.216576575501409962e-01,-3.037426358774311552e+00,5.726570852344220697e+00
-7.107830394945020558e-01,2.057181809066965794e-01,3.470644539870644252e-01,5.556222903241172517e+00
-2.832177648355151955e-01,5.933222614350341928e-01,8.576771633759840086e+00,-6.645984542912692028e+00
3.650432419342253265e-01,2.525136388958710842e-01,-4.352912915729945098e-01,-7.779496142664452663e+00
-3.186556915886280539e-01,-6.419188742625725475e-02,9.020157773202456042e+00,-8.896182862627693311e+00
-2.128540412371733304e-01,-1.340971035417404256e-01,2.323593895267915599e+00,-9.961412747641567478e+00
1.647243113295400185e-01,-9.284899466401714818e-01,-3.455421164572065607e+00,5.340013565425040021e+00
-3.704954470207542094e-01,-6.275980832496652617e-02,4.978427870843322722e+00,-2.813329179070458430e+00
-2.682539544447066771e-01,7.030661189285276613e-01,-4.999734634744985584e+00,-1.190806093070375882e+00
2.296969833084283596e-01,4.901146537172045292e-01,5.563712399913946172e+00,-9.992025451895235832e+00
-5.225111571189806625e-01,-9.865910374185138387e-02,-8.972412751582739432e+00,8.642129492833998228e+00
9.523018971016619094e-01,-7.419010122834668319e-01,5.706948162333862484e+00,-4.350632556031772680e+00
3.297547054355844942e-01,-3.291132991833607413e-01,2.415645401724312080e+00,-9.814458132762792886e+00
4.338435290489697227e-01,1.097490235251825652e-01,4.448163043614156820e+00,1.497382932186873905e+00
1.523574681750705651e-01,2.185285470589783952e-01,-4.275657307928570461e+00,-7.599196675888403085e+00
8.108876247845036023e-01,-7.997022270416758172e-01,9.913002906227664113e+00,-2.796340832885499061e+00
3.893179743961996397e-01,-9.998126038540555705e-01,4.713248652529340887e+00,9.534927752478393970e+00
8.643412326595787398e-01,8.943662747391138979e-01,-4.377631283667100526e+00,9.192783271140720913e+00
5.044620941707997908e-01,-3.014663761161853195e-01,6.784523156614177708e+00,9.449903977172430913e+00
-2.977340634632057448e-01,-3.738443371995185949e-01,-5.452933350348081021e+00,9.596864075105438374e+00
9.969821707513930598e-01,4.738272044336464539e-01,-7.818651625832209184e+00,3.989917808258652165e+00
-8.859557936998168071e-01,-1.846106922089749691e-01,1.189558275111036068e+00,9.777149238152318844e+00
9.184427219585566959e-02,4.528381325841672744e-01,-1.862938284160422953e+00,5.198676538406577841e+00
2.248979063952172286e-01,5.840456228817378914e-01,-9.722606925285523616e+00,-1.461832652698428214e+00
-5.046157311411212376e-01,4.881296396550771632e-02,-6.973445485632847607e+00,-5.138231535034503139e+00
-8.760019717541480677e-01,-6.158410189897589593e-01,-6.783395233318405104e+00,3.334727481570225027e+00
-2.250094290841797573e-02,-8.166708786771996742e-01,5.180747714884191168e+00,1.726483192420336099e+00
4.272999375799817479e-01,7.030335652327890372e-02,1.114723475833862665e+00,7.323096539564205365e+00
-2.458538788770769923e-01,6.727055460687565436e-01,3.495665202963865070e+00,3.000235869962251556e+00
-5.619350744160329647e-01,4.426784269430741325e-01,3.803103546637396803e+00,5.906636169770344225e+00
2.511260984538932206e-02,7.760954643304940337e-01,1.673680803183339449e+00,8.862070017463612448e-01
-4.401854008691485909e-02,4.353569729195321258e-01,8.360962518341580108e+00,-7.601338169805301526e+00
1.326406554065251431e-01,2.779211787432780412e-01,-7.375700994501952934e+00,-8.199479299933624787e+00
4.426209112638157528e-02,9.565344357135250331e-01,-1.589734216276621481e-01,-2.531481070025799696e+00
6.940071914159777755e-01,-9.257113922283324303e-01,-4.543454105263855070e+00,-1.029423638725997403e+00
-7.079211308661648161e-02,-9.049972933818308807e-01,9.685050407250308524e+00,-5.546432593294790436e+00
4.902899922112460285e-01,9.378221426535455763e-01,-4.896006168294364969e+00,-7.138740259176326930e+00
-8.515702338993376141e-01,8.579640271712740685e-01,-6.520274229590869552e+00,-8.802827030437539335e+00
3.446369812536729249e-01,7.764427285356227948e-01,-3.366729033580924124e+00,2.555744108043824653e-02
